	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ASCC2	8645.40172054297	-0.2827257074133418	0.0814317547231185	-3.471934362395308	0.0005167226588568	0.0078461109458717
MTMR3	1639.832697618161	0.19853422000176	0.0653900752944078	3.0361521852956	0.0023961838757583	0.021452142713437
CNN2P1	36.296727028036926	0.2977101297104172	0.1188106550364536	2.50575278470667	0.0122191019737729	0.0620079908277056
LIF	1218.4259943591137	-0.7279360685930208	0.22551777264411	-3.2278434646557894	0.0012472720665208	0.014046594638665
RP1-102K2.8	12.409646885809606	-0.7020366204014997	0.2480762994822883	-2.8299221726000567	0.0046559328395691	0.0333227782734713
OSM	5028.577697165445	-0.2593509765330822	0.1159005373871025	-2.2377029682516643	0.0252404315695949	0.0996340926617444
GATSL3	311.5734658061983	-0.1734918729275161	0.0566961601167182	-3.06002862575446	0.002213158372102	0.0204175485342942
TBC1D10A	1414.0427898139908	-0.1397582744058822	0.0422772619160666	-3.3057551050336524	0.0009472083529638	0.0118118795112481
SF3A1	6561.288891335413	-0.1087658366034977	0.0462165203218094	-2.35339735328736	0.0186027431879498	0.0817079026894782
CCDC157	71.19261819767732	-0.2434116967254552	0.066412383761014	-3.665155245765245	0.0002471885918181	0.0048351114325675
RNF215	251.86598299308145	-0.0845507395059027	0.0310509271340693	-2.722969885595875	0.0064697955049659	0.0411703975732967
MTFP1	732.9811950653793	-0.2411095810923641	0.089021099696721	-2.7084543093017435	0.006759741909954	0.0423046223004153
PES1	865.3629447366159	-0.0850185307337609	0.0371302346588694	-2.289738578677476	0.0220364756023101	0.0908894722339117
TUG1	2636.932159264253	0.1073482645845679	0.0332538079083455	3.2281495364513506	0.0012459382456206	0.0140429007051551
LIMK2	18302.6704863534	0.1674758900410589	0.0604160170716753	2.772044536507125	0.0055705414476634	0.0376374970306509
SFI1	1579.9206483004689	-0.1720022785669949	0.0606056622362459	-2.838056251188472	0.0045389182817082	0.0327829031429351
PISD	6684.893199898762	0.2173847603949391	0.0962430859116228	2.2587052185188363	0.0239017276453787	0.0959875442060214
PRR14L	1484.6897079836542	0.1242493005234289	0.0492473652109746	2.5229634111621504	0.0116370508439054	0.0601031507679643
DEPDC5	541.964261734543	-0.1351925646325278	0.0327443444833593	-4.12873022091594	3.647720893982233e-05	0.0014309566919105
C22orf42	1.4654369542902417	0.5227209211759413	0.231093451034259	2.261946060507137	0.0237007360897792	0.0955062942032118
RTCB	1290.2805548979682	-0.069027430643764	0.0278432680476421	-2.4791425534406533	0.0131698658915068	0.0652595211094745
SYN3	3.685375606336311	-0.5166786596303687	0.1523178870638672	-3.392107582307285	0.0006935720199321	0.0094808594345216
MCM5	1706.3191082404887	-0.148989534287709	0.0533247522552562	-2.794003309654818	0.0052059945858877	0.0360011767690222
APOL3	1512.9386778538276	-0.1679340300840856	0.0568744277856675	-2.9527159502500595	0.0031499166224022	0.0258083833134866
APOL4	41.69723481174249	-0.3030788707055439	0.1101304204849045	-2.7519995780556066	0.0059232597221586	0.0391821965933597
APOL2	3108.4315009578854	0.1541489839840715	0.0535062512593785	2.880952792540337	0.0039647501817594	0.0300237926165351
RP5-1119A7.14	9.744813614839902	0.3765794961059406	0.0971949228885685	3.874477029398739	0.000106853921294	0.0028404054170674
TXN2	1828.717132173589	-0.1183688560661624	0.0319737895105613	-3.7020590264117375	0.0002138568470103	0.0044189685761726
EIF3D	5874.356815762347	-0.1042459931778809	0.0238959461541168	-4.362496990307327	1.2858635562545365e-05	0.000696369246723
NCF4-AS1	66.40751520098874	0.2272133783118215	0.0971283868414255	2.339309708528118	0.0193194106130302	0.0835195959562473
CSF2RB	12904.119625486775	0.275510611320323	0.0927133090585685	2.971640362294463	0.0029621343904639	0.0247195666127238
CSF2RBP1	14.131885224155994	0.4901699266830561	0.1439758753917289	3.404528191611296	0.0006627845854917	0.0092108521244816
MPST	1380.6913523371602	-0.1436847155470585	0.0484572745887455	-2.9651835924843817	0.0030250234255144	0.0250782737800178
KCTD17	377.8775784310419	-0.1799456272206139	0.0461454630625326	-3.89953020899944	9.637951222965296e-05	0.0026518192892007
IL2RB	7195.005988398867	-0.3612835736349064	0.1257026818532023	-2.874111898875947	0.0040516538546826	0.0304238311924559
C1QTNF6	369.44829107647365	0.1942614957705073	0.0511371824602199	3.798830643859289	0.0001453803867887	0.0034316727959854
CYTH4	28017.82761569721	0.1531017406524275	0.0669372474528227	2.2872428502581235	0.0221816521815151	0.0912319549851643
MFNG	3131.1087163666843	-0.1065745022834426	0.0391653331312103	-2.721143770854713	0.006505646049154	0.041300914144451
CDC42EP1	259.59282767153945	-0.3344498817474273	0.1227203120544414	-2.7253017544402742	0.0064242743381113	0.0410557210530906
LGALS2	182.2501583610768	-0.3482667686696687	0.1453515376179985	-2.3960308530409637	0.0165736951728612	0.0760023984627257
GGA1	3150.8944240933893	-0.1587582039729848	0.0334296277744305	-4.749026972248092	2.043976837612596e-06	0.0001806163969372
SH3BP1	3379.66160656124	-0.1925055528789639	0.046847435000454	-4.109201557718113	3.9702944185127984e-05	0.0015006553691929
Z83844.1	16.628998055801727	-0.2525025540166297	0.0672434084135929	-3.7550528739347393	0.0001733048887265	0.0038548426752737
LGALS1	10100.973788406567	-0.1775771723315192	0.062249440115653	-2.8526709959414736	0.0043353480761481	0.0317618837123802
GCAT	138.14944220295763	-0.6257156343479168	0.1022418046255199	-6.11995882349416	9.359954128975975e-10	2.919741835582133e-07
EIF3L	4857.98101150266	-0.1696012867914687	0.0343766259944863	-4.933622247240639	8.07184818035162e-07	9.047109144479818e-05
RP5-1014D13.2	80.69902065656854	-0.163484687224007	0.0617651378598516	-2.64687642396205	0.0081239034076581	0.0475228158896694
MICALL1	629.318460931154	-0.1185969520797908	0.0392961326494464	-3.0180311415826133	0.0025442275820521	0.0223600123309275
C22orf23	3.0930849670376324	0.2266510349699895	0.0989829847168533	2.289797944751193	0.0220330323646278	0.0908894722339117
MAFF	1526.69525937583	-0.4178155102870036	0.1230169636214232	-3.3964056499785173	0.0006827709134668	0.0093830263909607
CSNK1E	1485.051917930219	-0.2070583304342438	0.0669167061334065	-3.0942696136514547	0.0019729810155387	0.0189897589120127
DDX17	26140.17657684723	0.1146879849288463	0.034687377259342	3.3063319855916355	0.0009452601993425	0.0118059487801144
CBY1	87.03037242133706	0.1473554694647152	0.0424569272591579	3.470704993916649	0.0005190939511401	0.0078595681222045
TOMM22	920.8850614467414	-0.1021548879456045	0.0315845282113715	-3.234333191933678	0.0012192712097885	0.013792225111327
JOSD1	4094.558354523855	-0.3077063224862162	0.0739589247914564	-4.160502919071122	3.175475579683634e-05	0.0012947439091903
GTPBP1	16673.556263895818	-0.2710806350340564	0.0925725050817748	-2.92830614008549	0.0034081429028409	0.0271258001529216
SUN2	10526.326696338418	-0.1220383488224415	0.0394919215510431	-3.0902104539204958	0.0020001471619389	0.0191657328533536
RP3-508I15.20	40.82041547344352	-0.197423057676911	0.0806652887088578	-2.4474350843702104	0.0143877040491973	0.0691517904256857
APOBEC3A	13090.795846842757	0.2748523467087556	0.0732135537951903	3.754118362805269	0.0001739526559161	0.0038593043824539
APOBEC3B	269.4483830063993	0.3102450565763589	0.1131667553625013	2.741485832854062	0.0061161998248307	0.039857671700149
APOBEC3C	2862.8484783743816	-0.1925376271631447	0.0538340712112613	-3.576501327710629	0.0003482235487938	0.0060549737419893
APOBEC3G	1551.8224970053036	-0.175649080306221	0.0505941778626534	-3.47172516140198	0.0005171254662355	0.0078461109458717
RP4-742C19.12	65.44766384317066	-0.2062171273837786	0.0795719287949409	-2.5915813592404677	0.0095535948895049	0.0529097239775622
APOBEC3H	103.04411835920868	-0.2278990766831478	0.0862648129854638	-2.6418544108076856	0.0082453490620206	0.0480162691328784
CBX7	2231.134241618889	0.1213628999591872	0.0514101561076304	2.3606794677904923	0.0182414895782727	0.0807477729189375
RPL3	49962.94362390659	-0.1721446754482234	0.0557990423456835	-3.085082972961454	0.002034953749216	0.0193773400224173
SNORD83B	4.9622152873005225	-0.3459540442438094	0.1424294446341851	-2.4289503138368302	0.0151426073648509	0.0714390027848679
SNORD83A	1.6805318468435944	-0.403789496731109	0.1383401074456241	-2.9188172843498936	0.0035136210427858	0.0276676284728618
SYNGR1	416.6674624656857	-0.2075859198950985	0.0672480626816174	-3.0868684035985328	0.0020227712342588	0.0193253025926921
TAB1	837.430493720975	-0.0798612157544773	0.031508689151478	-2.534577537343572	0.0112583008572559	0.0588509322623082
ATF4	8236.697453336328	-0.0996213575407238	0.0404399681001962	-2.4634380841719903	0.013761166083498	0.067248560512649
RPS19BP1	1460.4351330292975	-0.1036581353017724	0.0392278294221039	-2.6424642104557408	0.0082305163311228	0.0479838546113715
TNRC6B	2286.726157921363	0.0920459320475082	0.0364614312064515	2.5244739167348293	0.0115871603291053	0.0599877444577383
SGSM3	2298.2333177888595	-0.1053036615807184	0.0357787362966309	-2.943191193441736	0.0032484772881043	0.0263161218605478
ST13	4756.118028349116	-0.1536252764523405	0.0575433435427874	-2.66973149271574	0.0075911924896421	0.0454751422372339
EP300	2956.702376448511	0.1829251658610645	0.0463659573326633	3.945247254329834	7.971767777651778e-05	0.0023035383876248
L3MBTL2	719.3527117241446	-0.1038326418114366	0.039612998621644	-2.6211760135397544	0.0087627007399248	0.0500165530990726
RANGAP1	2986.9768825950146	-0.1724884673203187	0.0678763435879303	-2.5412162500602085	0.0110467571410919	0.0581560774989856
ZC3H7B	986.5340779537956	-0.1211484200250315	0.0428518006744815	-2.8271488739836346	0.0046964488418654	0.0334790079748729
ACO2	1437.1455131997163	-0.1891242526407987	0.046401114154766	-4.075855851434827	4.5845413612589e-05	0.0016531805067458
PMM1	526.9662471006388	-0.0824718449712223	0.0351675472861533	-2.3451122223611605	0.0190213534294224	0.0828173036536183
DESI1	1375.926218074609	-0.0939515287144132	0.0279944836101575	-3.3560729328946706	0.0007905771721935	0.0104114107656479
XRCC6	6529.495718438566	-0.1672436917998767	0.0379488225974195	-4.407085130784763	1.0477101748204697e-05	0.000608768142732
SNU13	2054.67362380212	-0.1219993713332539	0.0370244178702089	-3.2951057261974808	0.0009838465662344	0.0121068305353496
MEI1	629.8647383648614	-0.1208725732648368	0.0481839127146776	-2.5085669978813705	0.0121221977583046	0.0616370428437287
CCDC134	75.45335119180409	-0.1565779466161699	0.0499022371215163	-3.137693932135526	0.0017028258535803	0.0172420274442892
RP5-821D11.7	132.06104616313203	-0.1408800344501691	0.0441504578919823	-3.190907663853532	0.0014182659901905	0.0152937629121295
SREBF2	2596.132236116798	-0.1299903366667484	0.0377544455937714	-3.4430471596752525	0.00057519900065	0.0084232619025995
TNFRSF13C	1129.9708825449386	-0.2107398252388738	0.0923883879278991	-2.281020699304088	0.0225472220452384	0.0922227687161563
SEPT3	19.42201596011185	-0.2712592597019753	0.1122387340353973	-2.4168061234228344	0.015657354264813	0.0732389260676305
SMDT1	984.7235105738308	-0.1318925450446835	0.0423977259704994	-3.1108400751600485	0.0018655594442673	0.0182797332612246
RP4-669P10.19	8.390988631753778	-0.2108328774415052	0.0924601235634416	-2.280257361940922	0.0225924290316933	0.0923341681842106
CTA-126B4.7	1.749430905654731	-0.2954971791655394	0.1293855353486653	-2.2838501874977	0.0223803369707331	0.0917721419875279
RRP7A	1106.6829612997533	-0.1893701993744065	0.044112782101713	-4.292864570132214	1.763826008282826e-05	0.0008567958570441
RRP7BP	239.11041198936857	-0.1197938346453525	0.0511223820598263	-2.3432756811911264	0.0191152530100458	0.0829973194169205
CYB5R3	5606.948284003957	-0.1048245781158363	0.0417425354237889	-2.511217324285893	0.0120315601752362	0.061308625171628
A4GALT	73.64360059544548	-0.3026269150012463	0.1343990779718549	-2.25170380309172	0.0243409961752937	0.0971351313154333
RP1-47A17.1	70.20025716601275	0.3292674513923546	0.1359672569518253	2.421667236465744	0.0154494904600636	0.0725694407658761
ARFGAP3	2003.744483660436	0.1085947725003713	0.0363883562518335	2.984327507096438	0.0028420239327876	0.0240466802757536
TTLL1	96.463676069689	-0.1338524238010466	0.0435163092092316	-3.0759139787675505	0.0020985837983885	0.0197639406880093
SCUBE1	17.888866739335505	-0.2728790935551763	0.0828978568168545	-3.291750885165168	0.0009956576445181	0.012164920994951
SAMM50	692.5477294292692	-0.1399480468605688	0.0357132362513027	-3.918660461790651	8.90424427779691e-05	0.0025101372173952
PARVB	1208.5030803597451	-0.1442844072320343	0.0535598339259607	-2.693891983150806	0.0070623048036751	0.0435461142348065
RP4-671O14.6	35.81716918555107	-0.3177491969245348	0.080211801477876	-3.9613771423918993	7.45187220392712e-05	0.0022075105632937
PARVG	7607.923347363521	-0.0908895981544071	0.0350148755819766	-2.5957424278608925	0.0094386791717907	0.0524316228384431
RP4-671O14.7	41.41591402424751	-0.2511264937750271	0.0758611245135614	-3.3103449940309573	0.0009318104561512	0.0116773981220774
KIAA1644	5.082288423448496	-0.6266509872210844	0.1431664699427018	-4.377079266338569	1.202802404285189e-05	0.000665422159174
LDOC1L	341.0955711902044	-0.2601323610252824	0.0653507100396482	-3.98055906152298	6.87533792043611e-05	0.0020893119025588
PRR5	1470.4885279503922	-0.2441413127151024	0.0673236609683038	-3.6263820060237815	0.000287420063696	0.0053268381311049
NUP50	2808.131192444524	0.1337758985833334	0.0414097197696778	3.230543440704242	0.0012355512726935	0.0139388488023134
UPK3A	33.36678275865815	-0.3455554093328888	0.1051004729265771	-3.2878577965514286	0.0010095281774871	0.0122827509602067
FAM118A	1143.8723983147934	-0.252786091597461	0.0825561658648108	-3.061989240287744	0.0021987135591569	0.0203350577403828
ATXN10	1041.858106809205	-0.084981089508433	0.0315324449221983	-2.6950364844245813	0.0070380924136224	0.04348709472239
PRR34-AS1	90.11910568701818	-0.5435148381079327	0.0852852779616291	-6.37290340253644	1.854827210293873e-10	6.318859381805088e-08
TTC38	2408.2972071697614	-0.2656544243995464	0.062754502341534	-4.233232907397678	2.3035572270627213e-05	0.0010249973978415
CERK	4036.576096459732	-0.0805114861586061	0.0319949176588079	-2.5163836024576183	0.0118566056653125	0.0607436976069982
CTA-29F11.1	184.389045020116	-0.3369818383325403	0.1247218039091223	-2.7018678993616856	0.0068951151185156	0.0429551072024753
TBC1D22A	1817.8158174319328	-0.0579440250091496	0.0258707951269511	-2.2397465839303035	0.0251073794479606	0.0993043114408649
CITF22-49E9.3	80.95005106532044	0.3313108785254931	0.1114451917438964	2.972859334181532	0.002950396317958	0.0246415196994362
IL17REL	2.918769456261248	0.342261242880722	0.1406277051052968	2.433810909624454	0.0149407979134779	0.0708483880545528
PANX2	1293.17998764349	0.2708839722129185	0.088351894809142	3.065966754850961	0.0021696743773916	0.0201592561121841
SELENOO	2155.7139449187	-0.1003678281332136	0.0363516286012953	-2.761027001954934	0.0057619912319895	0.0385786695080013
TUBGCP6	4325.835848243956	-0.1621358580146533	0.0428988170539266	-3.779494847394931	0.0001571468450308	0.0036166124130617
HDAC10	89.55407108626848	-0.1636863395284232	0.0640385713580336	-2.556058576217579	0.0105865296047683	0.0565029556786345
MAPK11	153.11230241555353	-0.2792208309728387	0.0725715431865163	-3.8475250588955023	0.0001193170762599	0.0030435846516718
PLXNB2	4561.445063129591	-0.2027608704290373	0.060060432889178	-3.3759475360952926	0.0007356194513219	0.0098991284896974
DENND6B	272.4012408012131	-0.1862939523250737	0.0481187022322538	-3.8715498066820575	0.0001081455533157	0.0028573616792676
SBF1	6509.690531559493	-0.1532717874993437	0.0368045517145117	-4.164479129871045	3.120641691051646e-05	0.0012781206865319
ADM2	83.02463939136449	0.2761026837753207	0.0884228752114057	3.122525512942222	0.0017930656388338	0.0178221321487722
LMF2	4075.550847590063	-0.1947406147451832	0.039656480027685	-4.910688356839296	9.075722996351164e-07	9.914748696140424e-05
NCAPH2	1221.228732568704	-0.1921413656170875	0.0538032407420112	-3.5711857309564947	0.0003553687736608	0.006154416668129
CHKB	2797.632283957844	-0.0657265888539967	0.0278439825929655	-2.360531171665144	0.0182487845917939	0.0807518854667813
MAPK8IP2	20.018610476465074	-0.2377278922444725	0.0783560682066255	-3.033943607501877	0.0024137954533708	0.0215459663696713
ARSA	3193.984741965774	-0.0981230140110289	0.0417308857697933	-2.3513283315460947	0.0187065192336617	0.0818924436850919
PLCXD1	682.2279502551099	-0.1893981685188943	0.0559427356212069	-3.3855721643883423	0.0007103003055603	0.009667248754064
GTPBP6	1284.3263905411177	-0.2349553952361588	0.0391177197316604	-6.006367366193747	1.897260432215845e-09	5.58204202846596e-07
CRLF2	13.074368742139711	-1.2380952845232802	0.194266698271169	-6.373173042736708	1.8515676744585447e-10	6.318859381805088e-08
IL3RA	548.2306494139485	-0.5258566083921012	0.0908636776898855	-5.78731371832462	7.1520930987363915e-09	1.8154396315625875e-06
SLC25A6	15610.359783046248	-0.2303405221675848	0.0366130609061159	-6.291211837170061	3.149971198989828e-10	1.0455885168339185e-07
LINC00106	14.17618830725173	-0.1954642156183607	0.0719654674843867	-2.716083455731983	0.0066059263741762	0.0416537631627565
ASMTL-AS1	86.79273495873129	-0.182407289726727	0.0612677904196812	-2.9772134506115946	0.0029088141648538	0.0244202683340569
ASMTL	1183.598055050331	-0.132271903845721	0.0396284535262095	-3.3378013037586465	0.0008444411174098	0.0108418558815011
P2RY8	2848.1873052951773	-0.1802137830771143	0.0509398820182183	-3.5377738608162077	0.0004035154892671	0.0066487966251101
AKAP17A	6673.720290869937	-0.1456839139433769	0.0334067153132957	-4.360917036503591	1.2951847206882851e-05	0.000696369246723
ASMT	11.78956032838622	0.3664361496176526	0.0828684833702774	4.421900036233592	9.783672174118713e-06	0.000580984073991
RP13-297E16.4	79.00981709640531	-0.2953346299916546	0.0891566481699909	-3.3125362612169247	0.0009245414003634	0.0116031514284099
CD99P1	298.4400515626809	-0.2090484798552443	0.0516193067337284	-4.04981184527708	5.125882970660259e-05	0.0017508474405457
CD99	6776.481301195765	-0.3569143602592916	0.0481255041145009	-7.416324604311995	1.2041516553748422e-13	5.567266162376792e-11
XG	12.861157050654349	0.5457620356229751	0.139780565490861	3.904420000780847	9.445162835982684e-05	0.0026070864710706
GYG2	7.398465556175179	0.3428178621368796	0.1460232591364723	2.347693539811245	0.0188900564408953	0.0823648452864974
ARSD	650.087856107318	0.4535647444716679	0.0506061511770127	8.962640586618942	3.169944588546573e-19	1.8238452298235402e-16
PRKX	911.4546033133556	0.3488028410526916	0.0698650035837773	4.992525916561802	5.959471388669971e-07	7.110445793735218e-05
RP11-706O15.1	118.44842148316653	0.5355769091250363	0.0646134047829564	8.288944235706168	1.1425809355964733e-16	6.294162341176232e-14
RP11-706O15.3	8.915724486869877	0.5434206186577651	0.1847964822256617	2.9406437401453047	0.0032753099791243	0.0264507332094535
PUDP	397.6427833018856	0.6346116013989608	0.0774684975443482	8.191866649223007	2.572055210269135e-16	1.3590424785526157e-13
STS	400.7542085681125	0.4538270525855459	0.0841076556871973	5.395787682792665	6.82235838322019e-08	1.318191648507119e-05
VCX	2.7745138750328886	0.7676358989669593	0.229306136306813	3.347646562496948	0.0008150087982638	0.0106197246078763
PNPLA4	119.02759546624776	0.4023565977983677	0.0414115775966532	9.716041289643703	2.576023910603876e-22	1.5879960730820226e-19
FAM9B	3.4253779158238578	0.4216413716291647	0.1213578151978712	3.4743652144832025	0.0005120635519775	0.0078125480064188
RP11-126O22.1	1.1594580392030038	-1.161843276007691	0.4472268691215042	-2.5978834373031314	0.0093800329156174	0.0522725854968254
TBL1X	3515.799072732584	0.1477558519199215	0.0570606323020285	2.5894534630782315	0.0096128414986847	0.053060542038574
WWC3	3564.300601497828	0.1381924220309165	0.0526283381833797	2.625817702040955	0.0086441098669638	0.0495033507112496
GS1-590J6.3	3.8429699147366487	0.438908724723441	0.1791778500887303	2.44957021476756	0.0143026820545521	0.0688766368676514
MSL3	8301.220030487064	0.2901761845918408	0.0806894576002862	3.5962093837499234	0.0003228879365656	0.0057206905004788
TLR8-AS1	8.056567229537112	0.4329924305239713	0.1635572859024598	2.647344189742752	0.0081126735070757	0.0474829644029935
RP11-791M20.1	2.67793290407602	0.590380671332132	0.1535100813483127	3.845875568214733	0.0001201227152026	0.0030611193103471
TCEANC	219.5913219934042	0.1897632558690903	0.0625476539214507	3.0338988590587395	0.0024141535065627	0.0215459663696713
TRAPPC2	466.5212823307643	0.1365374104178667	0.0280145782777856	4.873798529608236	1.0947263484928918e-06	0.0001142885479388
OFD1	927.9945876268466	0.1292366596259147	0.042078561472426	3.0713183888333013	0.0021311576630916	0.0199681874229789
MOSPD2	1718.960512419509	0.2388362619812701	0.0691610160778676	3.453336511313933	0.0005536978159404	0.0082436976150174
BMX	1559.0624938072544	0.2030216190319098	0.0870378343874536	2.332567445648385	0.0196708592084047	0.0845776787508808
ACE2	3.1814203410612665	0.500534086642557	0.1270389497301798	3.940004917433984	8.147993892093325e-05	0.0023362094115192
CA5BP1	159.16705460376212	0.1025682698897145	0.0436798275661566	2.3481839467971004	0.0188652020072942	0.0822980531037665
CA5B	290.65825912613343	0.2373968760270293	0.0460295422922954	5.157489390607421	2.502830265482941e-07	3.7241826668746455e-05
ZRSR2	877.3638485541287	0.3123923407550744	0.0385984417698478	8.093392542056137	5.80254863397855e-16	3.004675733646773e-13
GRPR	2.993542434813101	-0.2553530567128667	0.1141825291188385	-2.236358387605	0.0253283046300763	0.0999200266916513
TXLNG	262.42866322563583	0.4030704571491344	0.0491421422989536	8.20213442664092	2.361560072143057e-16	1.2738156630803309e-13
REPS2	3020.0813371258346	0.1861435933382276	0.0796580126403042	2.336784300391212	0.0194504025673296	0.0839457197650828
SCML1	94.25866852006644	-0.2600757714402839	0.0959578904407014	-2.7103114735624727	0.006722005034516	0.0421300973973989
BEND2	65.71867574523026	0.4670043483088102	0.1005009485146801	4.646765579934749	3.3717995657316904e-06	0.0002647887310529
CDKL5	415.6495791151761	0.187803841628042	0.0545644609744587	3.4418711057358715	0.0005777054491896	0.0084457209401288
PPEF1	18.62440284578772	0.2229816612835777	0.0831634577703858	2.681245672819784	0.0073348645358494	0.0445791027459337
PHKA2	3311.8368576301664	0.1372917345866643	0.0546652952079513	2.5114971768540744	0.012022024748746	0.0612841588442183
ADGRG2	19.03447514270946	0.3860371332211708	0.1441515451111638	2.677995112181937	0.0074064299137927	0.044880161113204
MAP3K15	26.050537863491705	0.276565702467367	0.1062329895321523	2.603388115926662	0.0092307390865884	0.0517301007988876
CXorf23	441.610710358647	0.1750307207356936	0.0493242724721376	3.548571767268641	0.0003873264321134	0.006478209724709
MAP7D2	12.039107895955771	2.0946734952221613	0.0993542205005176	21.08288389431074	1.1420813288092174e-98	1.4080775087714025e-95
EIF1AX	524.0252319872476	0.6580368508081639	0.0448746180379725	14.663898648704674	1.09784050636487e-48	9.801444327687189e-46
RPS6KA3	4293.032872310616	0.2602428054947805	0.0646513503536034	4.025326680284498	5.689627374589551e-05	0.0018587456922227
EIF2S3	4282.386131744662	0.2809213257470302	0.0199000544398472	14.116610916627575	3.000794580586418e-45	2.5897857495320986e-42
ZFX	746.9200526029841	0.6071475262342687	0.0433464281446579	14.006864053667002	1.4151722609817192e-44	1.1819427422283126e-41
PCYT1B	79.48876019108755	0.3747035726778611	0.1156039440093823	3.241269801724502	0.0011899849977916	0.0135966026380513
CXorf21	738.3165737458091	0.2743024924279935	0.0698064098714766	3.929474283708656	8.513178014856826e-05	0.0024214339815957
FTLP2	50.02070974013812	-0.1664318773151413	0.069333594590852	-2.400450723740503	0.0163748952717954	0.0754443999454068
GK	4219.111286830316	0.2346356531915104	0.0650332668615686	3.6079327475730434	0.0003086464644799	0.0055804229133026
RP11-242C19.2	103.22440102197984	0.2044788477671066	0.0805532030723701	2.538432240657146	0.0111350363136103	0.0585282603002602
GK-AS1	138.97443444033937	0.2273208529241742	0.0687759124452787	3.3052393613104174	0.0009489531927874	0.0118210754474888
TAB3	905.8602030958136	0.1436462838376334	0.0522061884399524	2.75151831861572	0.0059319701991818	0.0391968232250414
RPGR	357.34901631225364	0.2734896550166278	0.0701873746009335	3.896564824822356	9.756670143390032e-05	0.0026702954194768
CXorf38	1956.8043894459493	0.2429472460570214	0.0285847333828767	8.499195805078093	1.909086447367039e-17	1.0745251567126088e-14
RPS2P55	24.405545377228723	-0.2103364895823802	0.0759981753793371	-2.767651835488248	0.0056461737981407	0.0380294187845117
USP9X	4185.437004173961	0.1186901941208468	0.0371005336532035	3.199150589862157	0.0013783315220742	0.0150005806801284
DDX3X	9885.581578928097	0.3525607395553215	0.0477230639295163	7.387638397987807	1.494595344934351e-13	6.788871592227242e-11
NYX	1.2966850548053286	3.1568599724333497	0.1603969100869267	19.68155103937162	3.1035734812762832e-86	3.493679174074967e-83
PPP1R2P9	1.4128479112769805	3.71359824488902	0.3517157025371621	10.558522744649546	4.639047979113112e-26	3.2462051683031774e-23
EFHC2	117.09978185691828	0.600738663786306	0.096990100218938	6.193814239084653	5.872543387806175e-10	1.924633175363161e-07
RRM2P3	8.965207479998478	0.3871249137255708	0.1028337639486953	3.764570106747342	0.0001668358571603	0.0037659522037819
FUNDC1	119.30685791023303	0.2378754968705875	0.0356786696186897	6.667162744935418	2.607958533032907e-11	1.0230705208902273e-08
KDM6A	1501.4285063692191	0.6774713964560989	0.039769255311939	17.03505361471317	4.513278718312191e-65	4.17333211770789e-62
CXorf36	18.28615610108393	0.7603084693777812	0.1057036286142182	7.192832255103035	6.34608926017574e-13	2.6935507710690173e-10
ZNF674-AS1	75.79173306420257	-0.1603860863743024	0.0514512934003986	-3.117241098803159	0.0018255221127244	0.0180399210002096
CHST7	353.05628606129403	-0.2294019150589352	0.0740397443357209	-3.098361793616554	0.0019459370937674	0.0187713328221809
RP2	1526.0184455919834	0.2790908968523964	0.0791344576388178	3.526793576146201	0.0004206245605884	0.0068278310333521
NDUFB11	2059.9489084090305	-0.2087792684704419	0.043497300275495	-4.799821302658212	1.5880726585291174e-06	0.0001557454136438
UBA1	12842.350559849689	0.1709967547222154	0.0424420228761057	4.028949214352458	5.6026718992901466e-05	0.0018408474383822
INE1	136.49235366141284	0.2119624952630827	0.0587794339817369	3.60606560670422	0.0003108745717175	0.0056074873587278
USP11	1238.0227664647898	-0.1703923201752119	0.0687152534417005	-2.479686992929106	0.0131497760014543	0.065197405295606
ZNF157	2.343086309299086	0.4186764719283654	0.1293109107613976	3.237750546053305	0.0012047610127132	0.0137205847607705
LINC01560	18.173570688024785	0.139968483004313	0.0606887075192535	2.30633488050323	0.0210919275707601	0.088349959025166
NUS1P1	6.657632712042933	-0.2836871536113182	0.0904030820025888	-3.138025245679064	0.0017009022650333	0.0172385148593735
ARAF	5338.616193646116	-0.1083184569788056	0.0346818975975739	-3.1231986852525204	0.0017889693709061	0.0178078454371901
SYN1	209.4786268727076	-0.3140531792138156	0.1269117495351999	-2.474579228195972	0.013339323029816	0.0658095298332636
TIMP1	19582.02688124067	-0.2327262684055168	0.0800257967153968	-2.9081405991268414	0.003635848307086	0.0282689935491785
ELK1	659.3558325206495	-0.1215901247142873	0.0316799128773961	-3.83808267354936	0.0001239987370929	0.0031078909022973
UXT	1365.0545759516565	-0.1259587620184457	0.0399774297807209	-3.150746876658616	0.0016285355993452	0.0166921675386574
ZNF81	163.33161333831188	0.133526808778041	0.0392168391737164	3.404833525378357	0.00066204399814	0.0092106293153379
ZNF182	293.6123909722598	0.171499419633921	0.0483886364671375	3.544208561247481	0.0003937936022076	0.0065504125352341
SLC38A5	3483.493414433233	-0.3197510961446202	0.1023963657160662	-3.1226801254963927	0.0017921240562223	0.0178221321487722
FTSJ1	709.63743722251	-0.1313842830651665	0.0422081740567693	-3.1127686994575163	0.001853412119653	0.0182181826841066
PORCN	357.79611579243647	-0.2196745819134929	0.0590685485429657	-3.71897714320345	0.0002000311493798	0.0042346741525703
