	Gene	Slope	P	Q
44621	MCRIP1	-0.1383766401590106	0.0006997120257599	0.023377404473858297
44625	ARHGDIA	-0.2112785415633882	1.1730317800396748e-05	0.002156166698179324
44627	ALYREF	-0.1842533392492587	9.499921447892895e-06	0.0018539959826579615
44629	PCYT2	-0.1186999875198398	0.0038507443081857	0.06460351360555432
44639	ASPSCR1	-0.1503604002604547	0.0011132890572298	0.03102433701495112
44643	DCXR	-0.2119050888017093	0.00081057941017	0.025549163487298295
44646	RFNG	-0.1826652478943145	0.0001714053103089	0.010362523477722558
44647	GPS1	-0.2378506531053526	8.82425041878672e-08	4.419573200572519e-05
44648	DUS1L	-0.1998438451741829	1.791658715620855e-07	7.982836152295457e-05
44649	FASN	-0.2053054647737244	0.0066957323478261	0.08979804550355017
44666	OGFOD3	-0.0975761546709601	0.0073431216882745	0.09499424151807619
44676	FOXK2	-0.0932706751714148	0.0006775013173412	0.023001338256399745
44705	FAM166AP6	0.0143296767261246	0.0063255043518242	0.08696095028325025
44730	RP11-769O8.3	-0.266608084162346	0.0074749424073347	0.09592667040461118
44743	LINC00470	-0.3686863542947581	2.3676808540878915e-05	0.0033238780230816192
44758	CBX3P2	0.2313046310376236	0.0053187650571854	0.07794141598625896
44762	LPIN2	0.185706719194752	1.2071024675827211e-05	0.0021949862489638685
44787	DLGAP1-AS2	0.2316598973290426	0.0011185490469767	0.031107401718060115
44863	NDUFV2-AS1	0.1366355667357386	0.0030482429065732	0.05646748447765325
44864	ANKRD12	0.20027956424251	0.0009865964101637	0.028786890017988623
44867	TWSG1	0.202114666169609	0.0005135576860525	0.0197021371728588
44869	RALBP1	0.145027121866005	0.0009079664096621	0.027340155673620168
44871	PPP4R1	0.1924256649994463	0.0051129092477648	0.07626337203660544
44873	PPP4R1-AS1	0.3054894081512221	0.0063474017231304	0.0870861426478827
44875	KRT18P8	0.4851529861540853	0.0004028620507809	0.017048872152116975
44876	RAB31	0.1999370448408584	0.0045672407956088	0.07126938813312653
44884	VAPA	0.2007579992394984	0.0010923416518871	0.030707062543676913
44924	MPPE1	0.1786003195444288	0.0040645757171276	0.06672006190170333
44951	TUBB6	-0.1730959054402652	0.0043833866201411	0.06974580074810345
44959	PSMG2	-0.0860836815734881	0.0003794998349197	0.016377592875838943
45009	CYP4F35P	-0.3281939992412894	0.0048710903126357	0.07415576194852429
45044	ROCK1	0.2453488768961172	0.001099511416633	0.030845080810292264
45055	ABHD3	0.2044392719292	0.0012044186297943	0.032513915824948454
45092	C18orf8	-0.1039053134702999	0.0011452680422145	0.031624923095889726
45105	CABYR	0.228443392053849	0.0071516415398826	0.09329089962849962
45106	RP11-799B12.4	0.2558107087928205	0.0064496008666372	0.08787037946380284
45107	OSBPL1A	0.3444540354493628	1.1068376753239485e-05	0.002062269022910751
45178	DSC2	0.578616944624147	4.720210541417016e-05	0.005082558853590488
45196	TRAPPC8	0.1949765744421409	0.0005773081221013	0.020982959388651246
45221	KLHL14	0.3476601967538489	0.0023800127260104	0.0486393803891097
45240	ZNF397	0.1872404470208494	0.0004518955787674	0.01827398773042215
45241	ZSCAN30	0.2149221971986902	0.000316451899778	0.014790875096473095
45243	RP11-158H5.8	0.425248930025767	0.0005343221179972	0.020089334067288665
45244	RP11-158H5.7	0.2002180477725769	0.0043615405992722	0.0695807201623226
45247	ZNF24	0.1430815135695261	0.003091155594334	0.05703882914000815
45248	ZNF396	0.4752103843662565	0.0004075421462662	0.017180340423910725
45253	RP11-322E11.3	0.0893952456859583	0.0079994070669654	0.09970402525109022
45264	RPRD1A	0.0991277222512733	0.0043230821994471	0.06918959350108944
45265	SLC39A6	0.1465787254305884	0.001658166353793	0.039718398982708396
45299	KC6	0.1180924216552395	0.0021758068537801	0.04620511208349934
45304	RP11-115N12.1	0.1191047273287416	0.0054043138105457	0.07865469285221244
45331	PSTPIP2	0.2860444380215673	0.0001720818843477	0.010381412637462801
45332	RN7SKP26	0.3341579070369017	0.0021747641618331	0.04620511208349934
45333	RP11-8H2.1	0.3764978659495224	0.0002424609588165	0.012850901615252784
45338	C18orf25	0.1671286170939999	0.0003293184366044	0.015107690832863365
45345	RP11-687F6.5	0.37649479004736	0.0028922858042147	0.0548352841941991
45346	PIAS2	0.2208083089124133	0.0002480356387383	0.012947174768838022
45357	RP11-49K24.8	0.2522731035894216	0.0070313121432994	0.09249479338000019
45381	CTIF	-0.1701424763419684	2.8364228586658524e-05	0.0037465536001104307
45388	SMAD7	-0.2638856322437735	0.0052590862500344	0.07747005843547705
45421	CXXC1	-0.1273773825964952	9.874472019440996e-05	0.00761394317069665
45434	SMAD4	0.1202763387472654	0.0003075426241153	0.014511120947020275
45457	POLI	0.2933630661772458	0.0001891655423605	0.01103303983818848
45485	RP11-456O19.5	0.0245155259386102	0.0041766915279438	0.06776675715386192
45593	PHLPP1	0.2222414424681807	6.874123834084927e-05	0.006346484181958508
45600	VPS4B	0.2242311194809306	0.0016316048882975	0.03934300974467188
45611	SERPINB2	-0.4733040570117712	0.0011845419891884	0.03236562376064721
45636	DSEL	0.5079568012567365	6.587275204127354e-07	0.00025084521830789815
45691	NETO1	0.3414766740293403	0.0035171683229605	0.06149123712537351
45692	RP11-713C5.1	0.4099657242308953	0.001324704558294	0.034678924667837494
45695	RP11-676J15.1	0.2044400563897519	0.0029245578175139	0.055036176077336525
45703	TIMM21	0.1179004804546831	0.0021220930582113	0.0455382485196035
45711	CNDP2	-0.1196391732364499	0.0018815484194596	0.04262136569092883
45714	RP11-231E4.3	0.0170520473849407	0.0071432963439894	0.09325664834343346
45715	LINC00909	0.2485289414758136	0.000950812070512	0.028148987284919255
45744	LINC00683	0.2923507404682139	0.0042896767625918	0.06886970506952146
45745	LINC01927	0.1124225309996196	0.0047516096798599	0.07319409583603602
45786	NFATC1	-0.1614454440639367	0.0074428890091377	0.09562772341417872
45828	LINC01002	0.2055992687633728	0.0075015323610771	0.09613231329951198
45843	GZMM	-0.3401490393837474	0.0051468882071305	0.07660256271468455
45846	HCN2	-0.2222727025205669	0.0014154764083986	0.03625899659820738
45848	POLRMT	-0.1534542077052996	0.0036968934322136	0.06320934937493639
45851	RNF126	-0.2405906157139157	5.074040036839855e-05	0.005328855355328604
45860	PTBP1	-0.1130245524249163	0.0028996182344558	0.054849604523704444
45866	CFD	-0.2775784003428123	0.0065899640198192	0.08898325890921835
45874	WDR18	-0.1798212053803378	0.0002212552576001	0.012139464344627798
45877	TMEM259	-0.1641444162714039	4.96219706877291e-06	0.0011552154390866037
45883	POLR2E	-0.0964172965232107	0.0031224416035023	0.05743272642129298
45884	GPX4	-0.1854086136739933	0.0005580424980561	0.02058128944331864
45886	STK11	-0.1210093775871314	0.0068180911888536	0.0907935840043122
45888	CBARP	-0.3744776630410811	0.0002537028086292	0.013128098321028708
45890	ATP5D	-0.211362724184647	4.045320242854101e-05	0.004562853774749816
45894	C19orf24	-0.1683449972471482	0.000309391803592	0.01457318148549997
45900	NDUFS7	-0.1935534827559821	4.477044369500371e-06	0.0010719772202621239
45904	DAZAP1	-0.1533295191969905	9.81965831266166e-05	0.007598957746247257
45905	RPS15	-0.2448295410605637	3.0501083442539697e-05	0.0038470613368958707
45924	REXO1	-0.1093185143233151	0.0013416187952153	0.03496021635722848
45931	ABHD17A	-0.2166361330930467	7.343782350492223e-06	0.0015419683310695057
45936	BTBD2	-0.1143075956266457	0.0010309034977249	0.029620570393577756
45943	IZUMO4	-0.206090444232765	0.0001763763764819	0.010534725541465955
45944	AP3D1	-0.0691475088954938	0.0036946131914659	0.06320934937493639
45945	DOT1L	-0.2033518380408244	8.801447561017638e-05	0.007313373291492769
45949	SF3A2	-0.209366664595501	0.0004352845379484	0.01785353380591965
45957	SPPL2B	-0.1116583871781344	0.0072559623840272	0.09419643314767424
45958	TMPRSS9	-0.4183225752312065	0.0003655943607295	0.01598890688926035
45960	LMNB2	-0.1279436441301881	0.0078980256885701	0.09885171932512632
45984	ZNF57	0.1751972176007868	0.0028175333741411	0.053894457589737536
45985	AC006277.2	0.2276830333559333	0.0019500454088063	0.04343405914220871
45987	AC006277.3	0.2945535552523463	0.0041188472165379	0.06728189923555865
45990	AES	-0.2473696817177973	3.943815971682514e-05	0.00450173604417398
45994	GNA15	-0.2567709722133773	0.0005231078398756	0.019953302047747784
46006	MFSD12	-0.1618428602215887	0.0003664410600552	0.01598890688926035
46011	HMG20B	-0.0864663275344253	0.004456214629495	0.07039168664739326
46013	TBXA2R	0.2626629425994191	0.0008429575830179	0.02617675789084937
46016	PIP5K1C	-0.1104412441761176	0.0008186791041519	0.025745005560979566
46019	APBA3	-0.1041765889353156	0.0034700389326056	0.06097082890531216
46023	RAX2	0.1762105856064038	0.0070104918247113	0.09230988174014454
46033	EEF2	-0.1970250350086054	2.296431279928811e-06	0.0006529519605930919
46035	ZBTB7A	-0.0989631048440104	0.0024079277148742	0.04894027915503065
46037	MAP2K2	-0.1154042933305222	0.005356632903524	0.07824190482696111
46043	CCDC94	-0.1119275832825791	0.0069993254209142	0.09223191287093409
46044	SHD	-0.5003262231922766	6.140157665984239e-05	0.005985776558953777
46049	MPND	-0.1366727526702487	0.0011050146968213	0.03088835756726493
46053	SH3GL1	-0.106401139008475	0.001776352092682	0.04115352853865156
46064	PLIN4	0.3472103095628336	0.0003072587139454	0.014511120947020275
46065	PLIN5	0.3656029970923066	0.0011613685843146	0.031876035070338184
46066	LRG1	0.3963067312535334	0.0030431400987319	0.05643040226561545
46070	MYDGF	-0.1148277333073985	0.0062167046317706	0.08602816722958845
46071	DPP9	-0.1515162324937166	1.2089407317009772e-06	0.00039999086318193784
46077	TICAM1	-0.241594492620648	1.1299437499950404e-05	0.002091075356935421
46099	DUS3L	-0.1246606798706202	0.003878786102267	0.06485472921744566
46105	NDUFA11	-0.1131162924522663	0.0029759830597134	0.055677953476672946
46111	CTC-232P5.1	0.2833526542462263	0.0024700438908939	0.04977653602498331
46112	RFX2	0.3145153537409649	0.0023333421149091	0.04807492799485923
46113	CTC-232P5.3	0.2824938866516144	0.0076658453418843	0.09712085028477162
46123	CLPP	-0.1322921506256364	0.0003712678557324	0.0161628825997952
46124	ALKBH7	-0.1685066991254203	0.0002433917558547	0.012862771283271813
46126	GTF2F1	-0.1394193891799144	9.691848677833372e-05	0.007569347682693554
46131	KHSRP	-0.0923239784054292	0.0031957261607946	0.05821196678029355
46136	DENND1C	-0.1439898620562528	0.0015762026523726	0.03868978312413791
46138	TUBB4A	-0.3519719277669053	0.0015623429860948	0.03849250015226746
46171	C19orf45	-0.2660308769720826	0.005779205949928	0.08220385909808998
46173	MCOLN1	-0.2034777263038855	0.0041723137233349	0.06774983664018408
46177	XAB2	-0.1235414737681055	0.000741873245463	0.02425170312354257
46184	MCEMP1	0.450789729931663	0.00545639446759	0.07918008686195463
46199	MAP2K7	-0.1214434227054472	0.0001051857101802	0.007909501777076416
46202	SNAPC2	-0.1864932065348	2.99377688048316e-06	0.0008131157585041625
46206	ELAVL1	-0.0899674529437455	0.0036900014513074	0.06320820810472971
46214	NDUFA7	-0.1176140260657128	0.0056474597108952	0.08098400854667476
46215	RPS28	-0.1931936109035715	0.0026729011033961	0.05189154233165003
46221	RAB11B	-0.1000900605698134	0.0023221240383627	0.04798236014469966
46225	HNRNPM	-0.1157863009589852	7.478396521984542e-05	0.006627607515067859
46227	ZNF414	-0.128144760801358	0.0041340164564478	0.06740866977013091
46241	CTD-2529P6.3	0.2839330489100342	0.0011181742246268	0.031107401718060115
46265	ZNF559	0.1674639464797054	0.0006629951680236	0.022692308597331897
46280	RPS4XP22	0.2595736555888748	0.0054104243348141	0.07867706025395037
46293	PIN1	-0.1130740378126134	0.0011588916063587	0.03185609797297792
46300	C19orf66	-0.1723304936313414	0.0004787392355751	0.018876205731392703
46301	CTD-2240E14.4	-0.3040344153632789	0.0022705556539805	0.047307529913263834
46307	EIF3G	-0.2252052717669649	1.1607688822430709e-06	0.00038639448060618124
46309	S1PR2	-0.3561813892131128	0.0001770730510093	0.010564778142841208
46323	CDC37	-0.1394273757506627	5.636441226642291e-05	0.005666751370991822
46324	PDE4A	-0.3581456252386938	0.0005699822545939	0.02081369313899009
46327	S1PR5	-0.4747471480552662	0.0057779304670118	0.08220385909808998
46348	YIPF2	-0.1429254705510393	0.0014492261967209	0.03679821234018017
46349	TIMM29	-0.0768032531577983	0.0041529856853507	0.06757948420633206
46350	SMARCA4	-0.16399668687013	0.001914397083674	0.04300854551108272
46358	CTC-510F12.2	-0.3346195884534164	0.0018171362376022	0.04175130533803843
46364	RAB3D	0.2944044431855462	0.005857132814018	0.08277312828963775
46373	PRKCSH	-0.1131736913245592	0.0039026452256853	0.06517381711857201
46377	ECSIT	-0.2544210046384929	3.0151907526053215e-05	0.0038280300829355743
46382	ELOF1	-0.1797790642355524	0.0010458406497806	0.029870249313689836
46392	ZNF441	0.303769361058659	0.0004688629591572	0.018628942260778648
46397	ZNF439	0.3484382395797482	5.755573536765358e-05	0.0057524304291224695
46398	AC020951.1	0.3158067844570865	0.0015431865116418	0.03833074618968088
46400	ZNF700	0.2244717180048615	0.000246111981316	0.012898091213334736
46401	CTD-2006C1.12	0.3731124425262899	0.0011206188265038	0.03113321850087761
46402	ZNF763	0.3325651936683114	0.0001446696858476	0.00940215177356212
46408	ZNF844	0.2165494300700987	0.0006249268476151	0.021998458221235945
46410	ZNF788	0.2363616870155312	0.0025764074092873	0.050850048187929243
46411	ZNF20	0.2903615424156277	0.001543095532637	0.03833074618968088
46418	ZNF44	0.1256417596073534	9.523365954493912e-05	0.007494143619708704
46422	ZNF442	0.38926226480152	1.9276179162300087e-05	0.002957412275996927
46424	CTD-3105H18.4	0.5263682260952384	2.1806447051788982e-06	0.0006265566091848758
46425	ZNF799	0.4643093112227217	1.575231673425021e-06	0.0004970811995122471
46426	ZNF443	0.5027633947114388	3.1689887525608285e-05	0.003935426738433432
46428	ZNF709	0.2040294462588719	0.0002700218834342	0.013598740461660375
46434	ZNF564	0.236304784486578	6.122676842978124e-05	0.0059794127765986005
46440	RPL10P16	-0.2281761861515249	0.0008066498089634	0.02552349090569449
46441	MAN2B1	-0.1448247447092246	5.8043463819598776e-05	0.005778034150654031
46442	WDR83	-0.1305053095874794	0.0004158404071454	0.01730301791683055
46443	WDR83OS	-0.1522259412843392	8.025506608597997e-05	0.0068859270946079396
46444	DHPS	-0.1388216900811849	2.4478109555698875e-05	0.0034002772439305673
46448	TNPO2	-0.0939838440983765	0.0077337479610112	0.09767886235530429
46451	ASNA1	-0.1236333296679762	0.0030348801046128	0.05637297538993603
46466	GCDH	-0.1444598354254154	0.0004637617481062	0.01849355832915535
46470	FARSA	-0.1169240448881925	0.0034460096371566	0.060745781136540146
46472	CALR	-0.166564145443016	0.005217437965807	0.07716889011902892
46474	RAD23A	-0.2518757411898481	0.0004080788616263	0.01718969229467822
46475	GADD45GIP1	-0.2085293287634442	9.52190363597512e-05	0.007494143619708704
46482	TRMT1	-0.1565908656860162	0.0007704325505898	0.02488725077029489
46490	CCDC130	-0.1307652532950139	0.0001699092393027	0.010317781081215796
46493	C19orf53	-0.1453098625356885	0.0008044371275401	0.025502805845917034
46505	CC2D1A	-0.1155506605563764	0.0036956850402665	0.06320934937493639
46514	EEF1DP1	-0.1984020343074742	0.0074896476242451	0.09607021689445219
46517	SAMD1	-0.1385687165381405	0.008023289075302	0.09995604682767842
46524	CTD-2189E23.1	0.2024707516596385	0.0025548587502335	0.05076860532294276
46529	DDX39A	-0.1542924183183038	0.0017869765501356	0.04128422506347976
46530	PKN1	-0.1398683271462007	0.0001835802794248	0.010822909950711319
46532	PTGER1	-0.3404092650046195	0.0002393832532481	0.012749668840312464
46533	GIPC1	-0.1797248749534296	0.0052734522903277	0.07759099266075821
46536	TECR	-0.1815696912007542	0.0007967128797854	0.025429491392185512
46544	ZNF333	0.1635518978968672	0.0031413043060714	0.05768250409587954
46577	AKAP8L	-0.1281877264614816	0.0055543506356528	0.0800906259644896
46580	WIZ	-0.1130591357850099	3.642329276086047e-05	0.004322653040001945
46581	RASAL3	-0.1725621255386193	0.0035415430204565	0.06167142474410247
46592	CYP4F12	-0.3668332115448394	0.000152452867233	0.009811358885930037
46602	LINC01835	-0.447955969423171	0.0006839939964947	0.02309057989842401
46606	LLNLF-158E9.1	0.2265641657765127	0.0045600718291248	0.07124008131374067
46630	CTD-2013N17.7	0.1909281353323642	0.0075454699887935	0.09644633519742794
46640	SLC35E1	-0.1412792959602349	3.946315216234821e-05	0.00450173604417398
46651	TMEM38A	0.213331836445147	0.0064363006467919	0.08771106463047014
46669	USE1	-0.1200449697323602	0.0034407612298998	0.0607039106405611
46673	BABAM1	-0.2166804230408574	1.1353387925648155e-05	0.0020939329514762977
46705	INSL3	0.3043161746711568	0.0026377163385112	0.05153837163636487
46706	JAK3	0.2146259827393952	0.0022574813613069	0.04714629781043087
46707	RPL18A	-0.1954954374741498	0.0006060690610283	0.021582858564681638
46708	AC005796.2	0.2737949530763799	0.0017044485763653	0.04027038903325717
46710	CCDC124	-0.2567553084202488	7.58509823731966e-06	0.0015856564261285686
46718	IL12RB1	-0.2319625907552377	0.0003091655216744	0.01457318148549997
46720	PIK3R2	-0.1345030715211235	0.0056430543959335	0.08095566152806137
46726	KIAA1683	0.3132726595517929	0.005270247996185	0.07759099266075821
46727	JUND	-0.276009639613385	0.0024209284946509	0.04914030707387025
46736	SSBP4	-0.2262724020329922	0.000248524441271	0.012953818820890242
46744	KXD1	-0.0686826446478861	0.0051057813793468	0.07622740701357483
46746	UBA52	-0.3216140956022487	3.3266026127144207e-05	0.0040446746065324205
46748	C19orf60	-0.2146541692642055	0.0001229872428685	0.00854213684818976
46758	DDX49	-0.1504423814075609	1.3216964003159352e-05	0.0023348969403257764
46763	ARMC6	-0.1006385280409841	0.0052810421511511	0.0776050210270904
46781	NDUFA13	-0.139262050819597	0.0016735737250999	0.03982701892459841
46789	ATP13A1	-0.1752462568722267	3.221641771621824e-05	0.003970109878022091
46790	ZNF101	0.1185944687192706	0.0019682392876998	0.043732242244243984
46793	ZNF14	0.1762775363088329	0.0066477180425836	0.08943130196666434
46801	BNIP3P9	0.2765093790987497	0.0042131706897017	0.06812956584484454
46802	ZNF253	0.2466447676771635	2.978031043107977e-06	0.0008128833535267534
46805	ZNF93	0.397801849178267	4.220534578531899e-09	2.800228491261522e-06
46809	ZNF682	0.2169496892670557	0.0047346210739863	0.07299419194325335
46813	ZNF90	0.5108214948213827	1.2976023613425612e-10	9.70393261786481e-08
46814	AC006539.2	0.1359307664465014	0.0023418463357911	0.04820741899076461
46818	CTC-260E6.6	0.2649844646020228	0.0021955029979703	0.04639194888531654
46819	ZNF486	0.4155097250553807	1.9349125766157067e-06	0.0005901159071653892
46820	BNIP3P16	0.2623877671051765	0.000683306580281	0.02309057989842401
46838	ZNF737	0.2865459657355347	0.0002720442272673	0.013649201121084021
46841	ZNF626	0.2333100862632309	0.0001152925847789	0.008207161268364266
46846	ZNF66	0.2923315261493953	0.0014264652022181	0.03638952725209837
46849	ZNF85	0.3363356269004615	2.733230985620451e-05	0.0036842603942467073
46853	ZNF430	0.185319578850784	0.0014788414845327	0.037204107983230025
46859	ZNF431	0.1261983746319152	0.0019590267168789	0.04359852691718423
46871	ZNF493	0.2681013335494194	1.3413590193489089e-05	0.0023545810798808885
46872	CTD-2561J22.5	0.403109703517343	0.0010343828547878	0.02965181752051663
46874	ZNF429	0.4449711673518132	2.2099796875609705e-05	0.0032172589627554263
46875	BNIP3P26	0.3607255166478473	0.0001407031928788	0.009298702350846243
46888	ZNF43	0.1744011145334616	0.0004347776637033	0.017846152042774854
46928	ZNF492	0.2867835580935422	0.0012451332619652	0.03323927385682357
46938	ZNF723P	0.2382249509709002	0.0002760532408264	0.01371273750973142
46960	ZNF91	0.2061539421475958	0.0001097485366454	0.008054042523494186
46972	ZNF681	0.3150544385056129	0.0005250741583101	0.01997550414666549
46973	RP11-255H23.2	0.329541670972278	0.0009712745328293	0.02853077046222628
46974	BNIP3P39	0.107822562267317	0.0022406758243675	0.046938977207931915
46983	ZNF254	0.5640341013087817	2.8716053442776487e-11	2.2719808544174695e-08
46984	CTD-2017D11.1	0.3504615529583003	0.0016630607601033	0.039750822398321374
46985	CTD-2017D11.2	0.446145468340759	4.8558262048833215e-06	0.0011426261386939236
46986	BNIP3P40	0.3012200278405275	0.0008672202934437	0.026642256758400942
46987	CTD-2027I19.3	0.2873589117058391	0.002575866632284	0.050850048187929243
46988	CTD-2027I19.2	0.507161484449144	0.0002983964558176	0.014327228949863166
46995	CTC-459F4.6	0.262360259948541	0.0027085535113406	0.05226771060131002
47020	LINC00906	0.3456435032717228	0.0005644580922816	0.020708935600696983
47034	PLEKHF1	-0.3221495122802087	0.0013142250210819	0.034460217267484675
47071	AC007773.2	0.2966128143455602	0.0013333775015463	0.034789312159075124
47072	DPY19L3	0.2985347614499994	0.0013271305087278	0.034698615293327614
47082	TDRD12	0.2942971718513313	0.0064214546436932	0.08757436274928955
47089	FAAP24	0.2101526145858601	0.0056569872213238	0.08105675758176087
47106	PEPD	-0.1212252756925216	0.002351608851066	0.04830010100364319
47110	KCTD15	-0.1775308648229582	0.0005587866171048	0.02058128944331864
47135	ZNF302	0.2270094035930245	0.0025706302931045	0.050850048187929243
47137	ZNF181	0.2325545186705693	0.0063548983307439	0.08710183521766783
47143	CTC-523E23.5	0.2376582618472988	0.0066833586515585	0.08975594477389462
47157	SCN1B	0.2866728908084019	0.0008556680149276	0.02643612239441287
47158	HPN	0.3781608540032771	0.0054851806911935	0.07941265998854109
47166	FXYD5	-0.2075353708694371	4.151758659441004e-05	0.004654061781030869
47172	USF2	-0.0797452994696337	0.0043550268010486	0.06951743366165064
47176	U62631.5	0.297457226087869	0.0040651617289609	0.06672006190170333
47182	LINC01531	0.4153785375530143	0.0023437042257762	0.04822747873862583
47183	RN7SL491P	0.2293006738668232	0.007788002675596	0.09805881066605869
47184	AC002511.2	0.4203088987643818	0.0008789379935171	0.02682397706362929
47185	AC002511.3	0.4348356510651832	0.0001444254715776	0.009397467633330558
47186	FFAR2	0.2722003376461867	0.007090416912765	0.09284933570899283
47192	TMEM147	-0.1416064774980922	0.0002658246479244	0.013461873079303197
47199	RBM42	-0.1195661107012298	0.0026003498951847	0.05117397488274383
47200	ETV2	-0.1888157351671696	0.0045948426232517	0.07157165518294391
47208	U2AF1L4	-0.1476573950398219	0.001272203179084	0.03371490820903899
47223	NFKBID	-0.318117049994154	0.0004709681476069	0.01867181780258234
47224	AD000864.6	-0.2774679915925255	0.0002142926958679	0.01200293996977024
47225	HCST	-0.2154062880261793	0.0002691911783795	0.013569422724001535
47240	POLR2I	-0.1523910003493157	0.0040550445401346	0.06669870187858634
47242	AD001527.4	-0.2169329609003019	0.0033868008608589	0.06015041395638753
47243	CAPNS1	-0.1967166930356443	6.720569737642884e-06	0.0014559100917357155
47254	ZFP82	0.2101953937425511	0.001489696372176	0.0373395336776089
47263	ZNF382	0.2465189750652728	0.0014824808238034	0.03721372339801592
47274	ZNF829	0.2250901493307129	0.0021066382177437	0.04543394873171377
47281	ZNF585A	0.1734964990359884	0.000143405590314	0.009384510366291177
47283	ZNF585B	0.2167845559504474	1.0030757078476276e-05	0.0019239582766521063
47288	CTD-3220F14.3	0.2393342511197737	0.0005233940601622	0.019953302047747784
47300	ZNF540	0.2557044652212349	0.0004846117305473	0.019031931167248484
47302	ZNF781	0.3500240184266878	0.0010884770542929	0.030661578610917443
47304	ZNF607	0.2202594612352607	0.0008728387767845	0.026709649384652142
47317	DPF1	-0.2431972821274604	0.0064145005179384	0.08752322226325746
47325	PSMD8	-0.140036161076626	1.460942033061997e-05	0.0024866210296585704
47335	EIF3K	-0.1762519932481523	1.9337299696464047e-06	0.0005901159071653892
47339	CTD-2540F13.2	0.2564154575023363	0.0048765455413252	0.07421811379760951
47344	ECH1	-0.1818582295925301	1.6646386282903413e-05	0.0026942118314614797
47346	HNRNPL	-0.1534950767095536	1.2102338455050638e-05	0.0021949862489638685
47350	SIRT2	-0.1472308841693992	4.582471106141162e-06	0.0010924290944386828
47351	NFKBIB	-0.1048642022268132	0.0011949717972426	0.03250418552818536
47353	SARS2	-0.2702381220903866	3.437403657984627e-05	0.004142488752686462
47360	PAK4	-0.1168042569340364	0.001887731870185	0.04267290196983003
47381	PLEKHG2	-0.2376533831515372	0.0001603128765201	0.010006032919218973
47382	RPS16	-0.165016837474139	0.0020687895436942	0.04495131781581474
47383	SUPT5H	-0.1651016457613056	0.0001968000845216	0.01131855238357339
47384	TIMM50	-0.1286556293694342	0.0004921056928448	0.019179611913481862
47406	CLC	-0.4836987044236747	0.0048403018597088	0.07393445974404667
47414	PSMC4	-0.1452686805353236	7.192686649971293e-06	0.0015219501922295845
47415	ZNF546	0.1716241514961147	0.0033658268513809	0.05994581234974293
47421	MAP3K10	-0.2383838875510465	6.139676961112301e-06	0.001362509124638385
47422	TTC9B	-0.3692304643632666	2.1480972848975783e-05	0.003150999190966648
47424	AKT2	-0.0934455280020569	0.0002968369947006	0.014307708447659438
47428	C19orf47	-0.1192375317981405	0.0006683339015305	0.022789309401844506
47434	SERTAD1	-0.1418414321878881	0.0058248710980702	0.08257371149983078
47439	SPTBN4	-0.2721269252340875	0.0011596478498595	0.03186084319050318
47447	SNRPA	-0.2007495274065855	9.526090716575188e-05	0.007494143619708704
47453	CYP2F2P	-0.2123515169051134	0.0035987413330735	0.062217863095524656
47474	HNRNPUL1	-0.1135057279097124	0.0004615653829686	0.018459910173642353
47476	TGFB1	-0.1343272689565102	0.0033480688914906	0.059805417731725125
47485	ATP5SL	-0.0908057173245523	0.0061188720524828	0.08525815801152145
47507	LYPD4	-0.3083463515454258	0.0037416708641384	0.06360701170679786
47509	RPS19	-0.1630816291677441	0.0072797985773507	0.09437633909634989
47523	ZNF526	-0.1165647377130251	0.0003890099340853	0.016591273688738046
47528	PAFAH1B3	-0.143830621929117	0.0028929077830617	0.0548352841941991
47532	MIR8077	0.0153614071387509	0.005854904685762	0.08276306488998424
47566	CTC-490G23.2	0.5032218375809272	0.0016386592607934	0.039450270769989505
47567	CD177	0.5196906990269794	0.0052770877098417	0.0776050210270904
47568	CTC-490G23.4	0.4677020246715702	0.000932796053417	0.027857331590886686
47573	ETHE1	-0.1255793275032291	0.0061755561859607	0.08579406601092918
47579	IRGQ	-0.3026960182972948	4.858423645988747e-05	0.005170196173134848
47581	ZNF428	-0.3091069206949345	1.6569432779571715e-07	7.716952290723136e-05
47588	SMG9	-0.1283069589496884	0.0028388312979224	0.054124253393619974
47600	RP11-15A1.8	0.1968390911034145	0.0034359434051783	0.0607039106405611
47603	ZNF230	0.3506724628880576	1.242806646070598e-05	0.002224501653189708
47605	ZNF222	0.31782905732783	2.917214282681004e-05	0.0037668420764729316
47606	ZNF223	0.2546848459318599	0.0002325844370916	0.012503807124821055
47613	ZNF226	0.1634349206952396	0.0009561900491295	0.02826222369359917
47622	ZNF229	0.3774071946527105	8.322953462933601e-05	0.007080530781234176
47624	ZNF180	0.2802393992702108	0.0001590056481197	0.009972084758566745
47633	AC092066.1	0.1933224346252253	0.0027888739710099	0.053515011537916504
47634	CEACAM19	0.174081067414993	0.0077919680661885	0.09805881066605869
47654	ZNF296	-0.1384835551231996	0.0024984019557153	0.05012457438802733
47657	PPP1R37	-0.1072758107652494	0.0075263019125539	0.09629543581699568
47680	EML2	-0.1100908437682854	0.004786636012105	0.07350145508731623
47689	BHMG1	-0.1829675250298123	0.0025372679621231	0.05053430594243863
47693	DMWD	-0.1690131423648836	0.0061303106947727	0.0853739595533243
47695	SYMPK	-0.1318192036013554	0.0004697954687108	0.018638862084200576
47699	MYPOP	-0.1063885300830725	0.0018354886723932	0.041890885285656175
